"Origen Atributos","codsap","desproductosap","unidadmedidabase","codproducto","codgrupoarticulo","desgrupoarticulo","codunidadnegocio","codjerq01","codmarca","desmarca","codigonegocio","desnegocio","codatributo1","desatributo1","codatributo2","desatributo2","codatributo3","desatributo3","peticionborrado","tipoean","codean13","codcuc","descripcioncuc","codcuctono","descripcioncuctono","codlinea","deslinea","codjerq02","desjerq02","codcategoria","descategoria","codsubcategoria","dessubcategoria","codtipo","destipo","codsubtipo","dessubtipo","codproductogenerico","desproductogenerico","codproductosupergenerico","desproductosupergenerico","largo","ancho","volumen","pesobruto","alto","unidadlongitud","unidadvolumen","unidadpeso","codclasemkt","aplicacionlugaruso","beneficio","descaracteristicabulk","edadobjetivo","familiafragancia","gama","grupoproductoac","mercado","presentacionenvase","sexo","sexoedadobjetivo","teoriacolor","tipoestuche","tipopielcabello","tipoproducto","contenidoneto","umcontenido","acabadoaccessorios","acabadocajareloj","acabadoluna","adicional","caracteristicastirasasas","caracteristicasbijouterie","cierrecomplementos","clasificacionproductos","colorcorrea","colorluna","colormarco","colortono","colortonocajareloj","detallecaja","detalleespecifi","detalleproducto","detallesuela","detallebrazo","detallemarcolentes","dialacabado","colorreloj","disenocomplementos","tipoestampado","estiloaccesorio","estiloropa","formacaja","grosorbrazo","grupoproductoshogar","insumocajareloj","insumomaterialprimario","insumocomplementario","materialcajareloj","modelolentes","niveles","nombregenericoaccesorio","nombregenerico","ocasionusoaccesorio","ocasionusoropa","origenaccesorio","tipoplaneacion","posicionamiento","presentacionforma","rotulosfila","subtipoprodhogar","subtipoprodcomplementos","tallatamano","tema","tematico","tipoluna","tipomaterial","tipomaterialropacalzado","tipomaterialbrazolente","tipotirasasas","tipologiareloj","tirasasas","versatilidad"
"SAP","210093489","K PULSERAS COMERCIAL (DISP 12)","UNI","P0599002983","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093490","K PULSERAS COMERCIAL (DISP 13)","UNI","P0599002984","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093491","K PULSERAS COMERCIAL (DISP 14)","UNI","P0599002985","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093492","K PULSERAS COMERCIAL (DISP 15)","UNI","P0599002986","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093493","K PULSERAS COMERCIAL (DISP 16)","UNI","P0599002987","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093494","K PULSERAS COMERCIAL (DISP 17)","UNI","P0599002988","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093495","K PULSERAS COMERCIAL (DISP 18)","UNI","P0599002989","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093496","K PULSERAS COMERCIAL (DISP 19)","UNI","P0599002990","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093497","K PULSERAS COMERCIAL (DISP 20)","UNI","P0599002991","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093498","K PULSERAS COMERCIAL (DISP 21)","UNI","P0599002992","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093499","K PULSERAS COMERCIAL (DISP 22)","UNI","P0599002993","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093500","K PULSERAS COMERCIAL (DISP 23)","UNI","P0599002994","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093501","K PULSERAS COMERCIAL (DISP 24)","UNI","P0599002995","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093502","K PULSERAS COMERCIAL (DISP 25)","UNI","P0599002996","020104","Pulseras","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093504","K ANILLOS COMERCIAL (DISP 01)","UNI","P0599002997","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093505","K ANILLOS COMERCIAL (DISP 02)","UNI","P0599002998","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093506","K ANILLOS COMERCIAL (DISP 03)","UNI","P0599002999","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093507","K ANILLOS COMERCIAL (DISP 04)","UNI","P0599003000","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093508","K ANILLOS COMERCIAL (DISP 05)","UNI","P0599003001","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093509","K ANILLOS COMERCIAL (DISP 06)","UNI","P0599003002","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093510","K ANILLOS COMERCIAL (DISP 07)","UNI","P0599003003","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093511","K ANILLOS COMERCIAL (DISP 08)","UNI","P0599003004","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093512","K ANILLOS COMERCIAL (DISP 09)","UNI","P0599003005","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093513","K ANILLOS COMERCIAL (DISP 10)","UNI","P0599003006","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093514","K ANILLOS COMERCIAL (DISP 11)","UNI","P0599003007","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093515","K ANILLOS COMERCIAL (DISP 12)","UNI","P0599003008","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093516","K ANILLOS COMERCIAL (DISP 13)","UNI","P0599003009","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093517","K ANILLOS COMERCIAL (DISP 14)","UNI","P0599003010","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093518","K ANILLOS COMERCIAL (DISP 15)","UNI","P0599003011","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093519","K ANILLOS COMERCIAL (DISP 16)","UNI","P0599003012","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093520","K ANILLOS COMERCIAL (DISP 17)","UNI","P0599003013","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093521","K ANILLOS COMERCIAL (DISP 18)","UNI","P0599003014","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093522","K ANILLOS COMERCIAL (DISP 19)","UNI","P0599003015","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093523","K ANILLOS COMERCIAL (DISP 20)","UNI","P0599003016","020105","Anillos","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210093524","K ESTUCHES ART + COLL (DISP 1)","UNI","P0599002940","020106","Estuches","Accesorios","990201","99","GENERICA","0201","BIJOUTERIE","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","SIN LINEA EN PARTICULAR","2088999094357","DAMAS/VARIOS/CLASICO/A","88","DAMAS","999","VARIOS","094","CLASICO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Bijouterie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
